"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"glmnew","LS",12,"2006/2007",-0.0109399400383343,"sanjuan","train","seasoninc"
"glmnew","AE",12,"2006/2007",5,"sanjuan","train","peakweek"
"glmnew","AE",12,"2006/2007",2,"sanjuan","train","peakinc"
"glmnew","AE",12,"2006/2007",92.5,"sanjuan","train","seasoninc"
"glmnew","LS",16,"2006/2007",-2.1544273485644,"sanjuan","train","peakweek"
"glmnew","LS",16,"2006/2007",-0.0476039244099258,"sanjuan","train","peakinc"
"glmnew","LS",16,"2006/2007",-0.0109399400383343,"sanjuan","train","seasoninc"
"glmnew","AE",16,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",16,"2006/2007",5,"sanjuan","train","peakinc"
"glmnew","AE",16,"2006/2007",148,"sanjuan","train","seasoninc"
"glmnew","LS",20,"2006/2007",-1.91987373051216,"sanjuan","train","peakweek"
"glmnew","LS",20,"2006/2007",-0.0601301842291062,"sanjuan","train","peakinc"
"glmnew","LS",20,"2006/2007",-0.0149479614358731,"sanjuan","train","seasoninc"
"glmnew","AE",20,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",20,"2006/2007",0,"sanjuan","train","peakinc"
"glmnew","AE",20,"2006/2007",83,"sanjuan","train","seasoninc"
"glmnew","LS",24,"2006/2007",-1.18286218651247,"sanjuan","train","peakweek"
"glmnew","LS",24,"2006/2007",-0.107450840419178,"sanjuan","train","peakinc"
"glmnew","LS",24,"2006/2007",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",24,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",24,"2006/2007",4,"sanjuan","train","peakinc"
"glmnew","AE",24,"2006/2007",14,"sanjuan","train","seasoninc"
"glmnew","LS",28,"2006/2007",-0.237625283667156,"sanjuan","train","peakweek"
"glmnew","LS",28,"2006/2007",-0.0159524818618786,"sanjuan","train","peakinc"
"glmnew","LS",28,"2006/2007",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",28,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",28,"2006/2007",0,"sanjuan","train","peakinc"
"glmnew","AE",28,"2006/2007",89,"sanjuan","train","seasoninc"
"glmnew","LS",32,"2006/2007",-0.0516936146491017,"sanjuan","train","peakweek"
"glmnew","LS",32,"2006/2007",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",32,"2006/2007",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",32,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",32,"2006/2007",0,"sanjuan","train","peakinc"
"glmnew","AE",32,"2006/2007",118,"sanjuan","train","seasoninc"
"glmnew","LS",36,"2006/2007",-0.0506931143155181,"sanjuan","train","peakweek"
"glmnew","LS",36,"2006/2007",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",36,"2006/2007",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",36,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",36,"2006/2007",0,"sanjuan","train","peakinc"
"glmnew","AE",36,"2006/2007",93,"sanjuan","train","seasoninc"
"glmnew","LS",40,"2006/2007",-0.0496936139824346,"sanjuan","train","peakweek"
"glmnew","LS",40,"2006/2007",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",40,"2006/2007",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",40,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",40,"2006/2007",0,"sanjuan","train","peakinc"
"glmnew","AE",40,"2006/2007",75,"sanjuan","train","seasoninc"
"glmnew","LS",44,"2006/2007",-0.0496936139824346,"sanjuan","train","peakweek"
"glmnew","LS",44,"2006/2007",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",44,"2006/2007",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",44,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"glmnew","AE",44,"2006/2007",25,"sanjuan","train","seasoninc"
"glmnew","LS",48,"2006/2007",-0.0521942404417852,"sanjuan","train","peakweek"
"glmnew","LS",48,"2006/2007",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",48,"2006/2007",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",48,"2006/2007",0,"sanjuan","train","peakweek"
"glmnew","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"glmnew","AE",48,"2006/2007",20,"sanjuan","train","seasoninc"
"glmnew","LS",0,"2007/2008",-2.62552447163151,"sanjuan","train","peakweek"
"glmnew","LS",0,"2007/2008",-3.74064138867253,"sanjuan","train","peakinc"
"glmnew","LS",0,"2007/2008",-0.955115875402025,"sanjuan","train","seasoninc"
"glmnew","AE",0,"2007/2008",3,"sanjuan","train","peakweek"
"glmnew","AE",0,"2007/2008",110,"sanjuan","train","peakinc"
"glmnew","AE",0,"2007/2008",968.5,"sanjuan","train","seasoninc"
"glmnew","LS",4,"2007/2008",-3.05647572372301,"sanjuan","train","peakweek"
"glmnew","LS",4,"2007/2008",-4.43378856923247,"sanjuan","train","peakinc"
"glmnew","LS",4,"2007/2008",-1.00249315641304,"sanjuan","train","seasoninc"
"glmnew","AE",4,"2007/2008",3,"sanjuan","train","peakweek"
"glmnew","AE",4,"2007/2008",113,"sanjuan","train","peakinc"
"glmnew","AE",4,"2007/2008",997.5,"sanjuan","train","seasoninc"
"glmnew","LS",8,"2007/2008",-3.73957256842945,"sanjuan","train","peakweek"
"glmnew","LS",8,"2007/2008",-4.08548187496426,"sanjuan","train","peakinc"
"glmnew","LS",8,"2007/2008",-0.772365961351574,"sanjuan","train","seasoninc"
"glmnew","AE",8,"2007/2008",6,"sanjuan","train","peakweek"
"glmnew","AE",8,"2007/2008",102,"sanjuan","train","peakinc"
"glmnew","AE",8,"2007/2008",889,"sanjuan","train","seasoninc"
"glmnew","LS",12,"2007/2008",-3.32086223357127,"sanjuan","train","peakweek"
