"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"new","LS",8,"2007/2008",-5.06977878880959,"sanjuan","train","peakweek"
"new","LS",8,"2007/2008",-2.63058320836687,"sanjuan","train","peakinc"
"new","LS",8,"2007/2008",-0.906669913193938,"sanjuan","train","seasoninc"
"new","AE",8,"2007/2008",6,"sanjuan","train","peakweek"
"new","AE",8,"2007/2008",56.4539802770357,"sanjuan","train","peakinc"
"new","AE",8,"2007/2008",204.262923802238,"sanjuan","train","seasoninc"
"new","LS",12,"2007/2008",-4.65396035015752,"sanjuan","train","peakweek"
"new","LS",12,"2007/2008",-5.03377955762044,"sanjuan","train","peakinc"
"new","LS",12,"2007/2008",-0.377227636077377,"sanjuan","train","seasoninc"
"new","AE",12,"2007/2008",6,"sanjuan","train","peakweek"
"new","AE",12,"2007/2008",106.364110060308,"sanjuan","train","peakinc"
"new","AE",12,"2007/2008",640.603927948844,"sanjuan","train","seasoninc"
"new","LS",16,"2007/2008",-3.02852209637698,"sanjuan","train","peakweek"
"new","LS",16,"2007/2008",-5.13166192649848,"sanjuan","train","peakinc"
"new","LS",16,"2007/2008",-0.454997598030577,"sanjuan","train","seasoninc"
"new","AE",16,"2007/2008",4,"sanjuan","train","peakweek"
"new","AE",16,"2007/2008",87.421565805499,"sanjuan","train","peakinc"
"new","AE",16,"2007/2008",53.0815349028771,"sanjuan","train","seasoninc"
"new","LS",20,"2007/2008",-3.09160567500092,"sanjuan","train","peakweek"
"new","LS",20,"2007/2008",-5.16494813582822,"sanjuan","train","peakinc"
"new","LS",20,"2007/2008",-2.20641526929701,"sanjuan","train","seasoninc"
"new","AE",20,"2007/2008",3,"sanjuan","train","peakweek"
"new","AE",20,"2007/2008",58,"sanjuan","train","peakinc"
"new","AE",20,"2007/2008",515.175573594609,"sanjuan","train","seasoninc"
"new","LS",24,"2007/2008",-0.1421803918463,"sanjuan","train","peakweek"
"new","LS",24,"2007/2008",-0.0319926171455766,"sanjuan","train","peakinc"
"new","LS",24,"2007/2008",-5.42252512584286,"sanjuan","train","seasoninc"
"new","AE",24,"2007/2008",0,"sanjuan","train","peakweek"
"new","AE",24,"2007/2008",0,"sanjuan","train","peakinc"
"new","AE",24,"2007/2008",1305.05410872609,"sanjuan","train","seasoninc"
"new","LS",28,"2007/2008",-0.0883771106174129,"sanjuan","train","peakweek"
"new","LS",28,"2007/2008",-0.0264925920786226,"sanjuan","train","peakinc"
